timestamp,hour,day_of_week,occupancy,electricity_usage,water_usage,waste_generated
2024-03-11 11:00:00,11,0,0.76,78.56,4.44,9.84
2024-03-11 12:00:00,12,0,0.72,80.39,9.46,8.19
2024-03-11 13:00:00,13,0,0.81,83.03,4.82,8.55
2024-03-11 14:00:00,14,0,0.88,75.65,1.91,11.48
2024-03-11 15:00:00,15,0,0.8,71.98,6.69,11.56
2024-03-11 16:00:00,16,0,0.73,63.3,6.16,11.01
2024-03-11 17:00:00,17,0,0.86,54.82,11.63,13.17
2024-03-11 18:00:00,18,0,0.81,45.54,12.95,0.0
2024-03-11 19:00:00,19,0,0.16,44.18,14.0,12.71
2024-03-11 20:00:00,20,0,0.11,35.8,15.95,15.7
2024-03-11 21:00:00,21,0,0.11,27.57,14.05,18.88
2024-03-11 22:00:00,22,0,0.1,23.1,14.51,15.7
2024-03-11 23:00:00,23,0,0.15,18.26,9.62,14.31
2024-03-12 00:00:00,0,1,0.1,17.56,4.9,7.55
2024-03-12 01:00:00,1,1,0.18,25.53,5.27,10.34
2024-03-12 02:00:00,2,1,0.1,34.85,7.21,3.99
2024-03-12 03:00:00,3,1,0.15,32.92,0.99,5.75
2024-03-12 04:00:00,4,1,0.14,36.9,7.63,6.88
2024-03-12 05:00:00,5,1,0.2,43.63,7.94,7.26
2024-03-12 06:00:00,6,1,0.19,54.06,5.5,4.91
2024-03-12 07:00:00,7,1,0.2,63.28,17.84,8.63
2024-03-12 08:00:00,8,1,0.86,63.62,16.88,12.13
2024-03-12 09:00:00,9,1,0.78,74.8,14.59,3.95
2024-03-12 10:00:00,10,1,0.89,77.64,11.75,12.02
2024-03-12 11:00:00,11,1,0.74,73.26,3.92,9.3
2024-03-12 12:00:00,12,1,0.77,87.8,5.98,10.9
2024-03-12 13:00:00,13,1,0.87,80.38,4.17,4.7
2024-03-12 14:00:00,14,1,0.77,80.47,3.3,12.51
2024-03-12 15:00:00,15,1,0.72,65.22,6.81,14.68
2024-03-12 16:00:00,16,1,0.73,63.78,7.36,12.45
2024-03-12 17:00:00,17,1,0.75,53.52,3.45,16.9
2024-03-12 18:00:00,18,1,0.89,53.61,10.44,0.0
2024-03-12 19:00:00,19,1,0.16,50.88,14.07,16.43
2024-03-12 20:00:00,20,1,0.19,25.06,23.07,15.85
2024-03-12 21:00:00,21,1,0.15,18.77,15.01,16.02
2024-03-12 22:00:00,22,1,0.16,27.37,8.52,16.42
2024-03-12 23:00:00,23,1,0.13,21.03,5.21,14.2
2024-03-13 00:00:00,0,2,0.15,11.45,6.4,4.84
2024-03-13 01:00:00,1,2,0.11,20.35,13.68,7.38
2024-03-13 02:00:00,2,2,0.17,23.02,7.96,7.85
2024-03-13 03:00:00,3,2,0.11,24.19,2.56,2.04
2024-03-13 04:00:00,4,2,0.12,35.75,6.88,8.1
2024-03-13 05:00:00,5,2,0.11,40.46,8.03,8.88
2024-03-13 06:00:00,6,2,0.18,51.69,6.65,10.29
2024-03-13 07:00:00,7,2,0.17,61.51,12.29,7.46
2024-03-13 08:00:00,8,2,0.71,64.97,21.32,10.82
2024-03-13 09:00:00,9,2,0.77,73.85,15.79,9.97
2024-03-13 10:00:00,10,2,0.73,74.84,9.54,12.88
2024-03-13 11:00:00,11,2,0.75,75.91,13.2,15.38
2024-03-13 12:00:00,12,2,0.88,76.18,6.84,8.65
2024-03-13 13:00:00,13,2,0.79,71.36,5.14,13.38
2024-03-13 14:00:00,14,2,0.87,77.65,5.3,16.11
2024-03-13 15:00:00,15,2,0.85,77.63,2.85,11.12
2024-03-13 16:00:00,16,2,0.82,59.61,9.4,16.41
2024-03-13 17:00:00,17,2,0.81,53.84,9.86,16.12
2024-03-13 18:00:00,18,2,0.83,51.8,12.79,0.0
2024-03-13 19:00:00,19,2,0.15,44.41,17.13,14.98
2024-03-13 20:00:00,20,2,0.15,36.58,21.72,14.33
2024-03-13 21:00:00,21,2,0.12,26.63,17.6,11.94
2024-03-13 22:00:00,22,2,0.19,28.49,13.1,15.95
2024-03-13 23:00:00,23,2,0.12,16.2,8.32,17.22
2024-03-14 00:00:00,0,3,0.19,20.78,4.05,8.41
2024-03-14 01:00:00,1,3,0.12,20.89,5.13,2.54
2024-03-14 02:00:00,2,3,0.15,21.99,3.78,4.55
2024-03-14 03:00:00,3,3,0.16,38.36,0.66,7.33
2024-03-14 04:00:00,4,3,0.14,39.27,8.67,7.4
2024-03-14 05:00:00,5,3,0.14,50.47,2.69,5.19
2024-03-14 06:00:00,6,3,0.12,46.42,3.93,10.44
2024-03-14 07:00:00,7,3,0.19,65.12,16.1,9.92
2024-03-14 08:00:00,8,3,0.79,74.02,16.02,8.63
2024-03-14 09:00:00,9,3,0.79,69.98,19.82,8.6
2024-03-14 10:00:00,10,3,0.85,77.58,7.14,11.94
2024-03-14 11:00:00,11,3,0.83,93.98,2.96,10.1
2024-03-14 12:00:00,12,3,0.78,71.64,8.67,8.91
2024-03-14 13:00:00,13,3,0.76,72.47,1.85,14.12
2024-03-14 14:00:00,14,3,0.85,84.31,6.29,11.34
2024-03-14 15:00:00,15,3,0.79,73.56,3.03,12.17
2024-03-14 16:00:00,16,3,0.79,49.53,7.14,11.45
2024-03-14 17:00:00,17,3,0.83,49.33,2.05,11.15
2024-03-14 18:00:00,18,3,0.88,53.17,9.22,0.0
2024-03-14 19:00:00,19,3,0.17,47.01,13.97,18.38
2024-03-14 20:00:00,20,3,0.18,28.99,16.57,10.97
2024-03-14 21:00:00,21,3,0.13,29.28,16.29,14.13
2024-03-14 22:00:00,22,3,0.18,16.42,7.96,12.95
2024-03-14 23:00:00,23,3,0.18,18.17,4.78,20.56
2024-03-15 00:00:00,0,4,0.15,19.83,5.4,6.37
2024-03-15 01:00:00,1,4,0.16,16.3,2.56,4.15
2024-03-15 02:00:00,2,4,0.17,21.27,9.89,7.81
2024-03-15 03:00:00,3,4,0.14,25.35,4.22,7.4
2024-03-15 04:00:00,4,4,0.1,37.51,7.07,4.06
2024-03-15 05:00:00,5,4,0.11,38.68,7.74,9.73
2024-03-15 06:00:00,6,4,0.18,49.32,10.18,5.8
2024-03-15 07:00:00,7,4,0.1,59.18,18.42,8.0
2024-03-15 08:00:00,8,4,0.77,64.09,16.76,12.01
2024-03-15 09:00:00,9,4,0.77,65.67,17.87,8.39
2024-03-15 10:00:00,10,4,0.84,74.26,9.24,8.35
2024-03-15 11:00:00,11,4,0.87,77.76,5.26,10.59
2024-03-15 12:00:00,12,4,0.83,87.97,7.79,10.08
2024-03-15 13:00:00,13,4,0.85,83.12,0.76,9.1
2024-03-15 14:00:00,14,4,0.75,75.64,4.65,10.21
2024-03-15 15:00:00,15,4,0.73,74.22,10.46,14.79
2024-03-15 16:00:00,16,4,0.89,74.91,8.92,12.69
2024-03-15 17:00:00,17,4,0.75,60.37,5.17,11.05
2024-03-15 18:00:00,18,4,0.79,50.46,11.69,0.0
2024-03-15 19:00:00,19,4,0.14,27.76,16.0,14.86
2024-03-15 20:00:00,20,4,0.15,34.04,21.97,10.64
2024-03-15 21:00:00,21,4,0.11,30.44,17.98,15.98
2024-03-15 22:00:00,22,4,0.16,25.47,10.19,16.05
2024-03-15 23:00:00,23,4,0.12,10.95,5.14,19.39
2024-03-16 00:00:00,0,5,0.12,21.55,2.8,4.59
2024-03-16 01:00:00,1,5,0.17,22.64,9.31,5.38
2024-03-16 02:00:00,2,5,0.14,30.77,4.64,8.22
2024-03-16 03:00:00,3,5,0.13,20.02,5.78,10.53
2024-03-16 04:00:00,4,5,0.14,25.81,4.07,11.82
2024-03-16 05:00:00,5,5,0.11,28.72,5.71,9.09
2024-03-16 06:00:00,6,5,0.16,44.44,6.06,10.31
2024-03-16 07:00:00,7,5,0.1,43.25,10.26,11.58
2024-03-16 08:00:00,8,5,0.32,39.8,16.04,11.43
2024-03-16 09:00:00,9,5,0.31,46.48,5.15,12.8
2024-03-16 10:00:00,10,5,0.48,47.02,9.96,10.39
2024-03-16 11:00:00,11,5,0.33,64.3,10.78,15.16
2024-03-16 12:00:00,12,5,0.49,52.92,1.21,17.41
2024-03-16 13:00:00,13,5,0.35,58.66,4.62,11.37
2024-03-16 14:00:00,14,5,0.47,46.07,4.3,15.91
2024-03-16 15:00:00,15,5,0.43,46.71,6.26,14.0
2024-03-16 16:00:00,16,5,0.44,52.61,4.26,15.58
2024-03-16 17:00:00,17,5,0.49,48.19,4.13,16.38
2024-03-16 18:00:00,18,5,0.44,38.69,5.35,0.0
2024-03-16 19:00:00,19,5,0.18,28.9,16.95,19.41
2024-03-16 20:00:00,20,5,0.13,30.84,16.62,18.39
2024-03-16 21:00:00,21,5,0.13,15.91,10.54,18.08
2024-03-16 22:00:00,22,5,0.17,6.79,10.93,22.24
2024-03-16 23:00:00,23,5,0.11,14.84,10.46,24.03
2024-03-17 00:00:00,0,6,0.16,18.79,4.79,5.84
2024-03-17 01:00:00,1,6,0.13,14.35,4.96,5.27
2024-03-17 02:00:00,2,6,0.13,12.59,1.86,4.74
2024-03-17 03:00:00,3,6,0.2,17.74,2.42,5.92
2024-03-17 04:00:00,4,6,0.17,12.7,0.1,8.04
2024-03-17 05:00:00,5,6,0.18,27.46,6.69,5.46
2024-03-17 06:00:00,6,6,0.1,31.97,4.73,9.47
2024-03-17 07:00:00,7,6,0.19,49.48,10.22,11.08
2024-03-17 08:00:00,8,6,0.44,49.4,15.24,14.91
2024-03-17 09:00:00,9,6,0.48,42.95,15.6,12.81
2024-03-17 10:00:00,10,6,0.48,57.23,7.3,13.62
2024-03-17 11:00:00,11,6,0.34,58.63,4.62,9.12
2024-03-17 12:00:00,12,6,0.5,58.54,5.39,12.59
2024-03-17 13:00:00,13,6,0.32,52.6,5.91,13.11
2024-03-17 14:00:00,14,6,0.43,48.41,7.35,15.73
2024-03-17 15:00:00,15,6,0.37,53.37,3.44,16.09
2024-03-17 16:00:00,16,6,0.47,34.46,1.14,16.69
2024-03-17 17:00:00,17,6,0.49,42.14,5.0,15.5
2024-03-17 18:00:00,18,6,0.34,37.16,12.94,0.0
2024-03-17 19:00:00,19,6,0.18,22.69,15.12,16.8
2024-03-17 20:00:00,20,6,0.18,19.35,21.91,19.24
2024-03-17 21:00:00,21,6,0.2,28.07,12.48,20.18
2024-03-17 22:00:00,22,6,0.19,21.64,7.22,21.54
2024-03-17 23:00:00,23,6,0.18,13.21,2.24,21.23
2024-03-18 00:00:00,0,0,0.17,22.05,4.4,7.98
2024-03-18 01:00:00,1,0,0.19,18.77,9.42,7.06
2024-03-18 02:00:00,2,0,0.17,16.49,7.32,7.71
2024-03-18 03:00:00,3,0,0.14,26.37,2.48,7.68
2024-03-18 04:00:00,4,0,0.19,31.46,6.28,9.66
2024-03-18 05:00:00,5,0,0.15,45.78,10.74,2.94
2024-03-18 06:00:00,6,0,0.18,55.08,18.91,9.15
2024-03-18 07:00:00,7,0,0.13,62.67,17.77,10.18
2024-03-18 08:00:00,8,0,0.71,65.07,19.11,10.15
2024-03-18 09:00:00,9,0,0.83,69.21,16.94,10.63
2024-03-18 10:00:00,10,0,0.84,72.39,15.54,8.47
2024-03-18 11:00:00,11,0,0.87,69.07,5.5,7.21
2024-03-18 12:00:00,12,0,0.83,80.66,1.01,7.88
2024-03-18 13:00:00,13,0,0.83,73.1,5.72,12.0
2024-03-18 14:00:00,14,0,0.8,72.74,1.16,11.85
2024-03-18 15:00:00,15,0,0.77,73.81,6.25,13.4
2024-03-18 16:00:00,16,0,0.81,64.48,4.88,16.31
2024-03-18 17:00:00,17,0,0.71,62.41,8.11,13.67
2024-03-18 18:00:00,18,0,0.73,56.22,14.08,0.0
2024-03-18 19:00:00,19,0,0.19,41.77,16.1,13.82
2024-03-18 20:00:00,20,0,0.17,32.89,15.06,14.02
2024-03-18 21:00:00,21,0,0.19,31.24,14.04,12.09
2024-03-18 22:00:00,22,0,0.11,31.9,1.51,18.13
2024-03-18 23:00:00,23,0,0.11,24.08,3.5,15.44
2024-03-19 00:00:00,0,1,0.2,9.53,10.09,3.85
2024-03-19 01:00:00,1,1,0.12,19.7,5.5,2.88
2024-03-19 02:00:00,2,1,0.19,32.57,7.0,2.04
2024-03-19 03:00:00,3,1,0.1,31.78,12.03,3.67
2024-03-19 04:00:00,4,1,0.11,33.48,0.0,5.87
2024-03-19 05:00:00,5,1,0.12,37.05,6.68,7.81
2024-03-19 06:00:00,6,1,0.12,48.99,10.09,11.12
2024-03-19 07:00:00,7,1,0.11,47.67,13.9,9.98
2024-03-19 08:00:00,8,1,0.88,63.47,14.95,9.37
2024-03-19 09:00:00,9,1,0.82,68.79,13.99,9.61
2024-03-19 10:00:00,10,1,0.79,72.63,8.82,9.95
2024-03-19 11:00:00,11,1,0.83,80.63,1.0,9.86
2024-03-19 12:00:00,12,1,0.79,90.57,6.89,11.83
2024-03-19 13:00:00,13,1,0.86,79.52,7.28,11.42
2024-03-19 14:00:00,14,1,0.76,74.65,3.29,14.74
2024-03-19 15:00:00,15,1,0.74,68.13,2.99,13.28
2024-03-19 16:00:00,16,1,0.82,75.08,7.33,10.22
2024-03-19 17:00:00,17,1,0.72,56.23,10.43,17.57
2024-03-19 18:00:00,18,1,0.88,40.83,13.42,0.0
2024-03-19 19:00:00,19,1,0.17,49.42,11.32,13.85
2024-03-19 20:00:00,20,1,0.12,31.23,22.21,17.1
2024-03-19 21:00:00,21,1,0.14,34.5,16.51,18.32
2024-03-19 22:00:00,22,1,0.14,24.76,14.81,16.99
2024-03-19 23:00:00,23,1,0.18,17.94,3.83,13.01
2024-03-20 00:00:00,0,2,0.16,6.17,5.14,5.05
2024-03-20 01:00:00,1,2,0.13,16.31,6.01,3.56
2024-03-20 02:00:00,2,2,0.12,24.84,4.18,6.58
2024-03-20 03:00:00,3,2,0.17,29.69,7.3,5.0
2024-03-20 04:00:00,4,2,0.2,35.16,6.67,4.59
2024-03-20 05:00:00,5,2,0.12,32.82,10.21,6.84
2024-03-20 06:00:00,6,2,0.11,50.47,7.32,11.55
2024-03-20 07:00:00,7,2,0.12,62.63,14.87,6.06
2024-03-20 08:00:00,8,2,0.87,62.11,16.52,9.21
2024-03-20 09:00:00,9,2,0.89,75.66,11.95,12.08
2024-03-20 10:00:00,10,2,0.78,76.5,13.28,11.74
2024-03-20 11:00:00,11,2,0.82,71.0,7.31,12.31
2024-03-20 12:00:00,12,2,0.82,83.14,13.62,12.23
2024-03-20 13:00:00,13,2,0.81,77.03,9.2,12.47
2024-03-20 14:00:00,14,2,0.75,77.7,3.01,13.31
2024-03-20 15:00:00,15,2,0.86,68.76,0.0,10.44
2024-03-20 16:00:00,16,2,0.89,71.38,4.15,14.36
2024-03-20 17:00:00,17,2,0.72,53.18,12.58,15.46
2024-03-20 18:00:00,18,2,0.75,48.27,17.5,0.0
2024-03-20 19:00:00,19,2,0.12,41.12,16.45,12.92
2024-03-20 20:00:00,20,2,0.13,38.97,15.7,12.67
2024-03-20 21:00:00,21,2,0.18,32.27,14.36,18.17
2024-03-20 22:00:00,22,2,0.19,26.98,10.22,12.79
2024-03-20 23:00:00,23,2,0.19,26.31,12.27,16.9
2024-03-21 00:00:00,0,3,0.16,22.69,5.77,6.52
2024-03-21 01:00:00,1,3,0.13,15.45,10.4,6.75
2024-03-21 02:00:00,2,3,0.11,20.85,5.93,5.15
2024-03-21 03:00:00,3,3,0.1,28.56,3.73,8.34
2024-03-21 04:00:00,4,3,0.11,48.14,6.58,6.23
2024-03-21 05:00:00,5,3,0.12,44.28,6.0,7.07
2024-03-21 06:00:00,6,3,0.18,46.85,6.52,11.03
2024-03-21 07:00:00,7,3,0.18,58.45,10.76,6.98
2024-03-21 08:00:00,8,3,0.75,75.19,15.89,4.78
2024-03-21 09:00:00,9,3,0.88,69.21,9.96,14.14
2024-03-21 10:00:00,10,3,0.88,73.24,14.22,13.85
2024-03-21 11:00:00,11,3,0.8,85.91,4.58,9.95
2024-03-21 12:00:00,12,3,0.82,77.17,6.44,10.73
2024-03-21 13:00:00,13,3,0.87,71.29,7.34,10.37
2024-03-21 14:00:00,14,3,0.71,71.21,2.23,8.83
2024-03-21 15:00:00,15,3,0.79,73.5,0.2,12.07
2024-03-21 16:00:00,16,3,0.8,73.79,2.74,15.74
2024-03-21 17:00:00,17,3,0.77,63.19,2.01,14.28
2024-03-21 18:00:00,18,3,0.76,55.99,14.56,0.0
2024-03-21 19:00:00,19,3,0.12,54.6,18.48,11.26
2024-03-21 20:00:00,20,3,0.17,32.8,24.47,12.38
2024-03-21 21:00:00,21,3,0.11,27.06,15.2,14.63
2024-03-21 22:00:00,22,3,0.14,30.65,12.51,15.48
2024-03-21 23:00:00,23,3,0.17,17.77,14.05,18.92
2024-03-22 00:00:00,0,4,0.12,20.51,8.24,4.3
2024-03-22 01:00:00,1,4,0.14,20.96,2.55,4.96
2024-03-22 02:00:00,2,4,0.15,16.6,6.22,6.55
2024-03-22 03:00:00,3,4,0.14,27.5,3.83,7.59
2024-03-22 04:00:00,4,4,0.13,40.5,6.2,5.85
2024-03-22 05:00:00,5,4,0.18,38.27,4.14,7.85
2024-03-22 06:00:00,6,4,0.14,55.85,5.84,5.96
2024-03-22 07:00:00,7,4,0.16,52.37,11.45,5.05
2024-03-22 08:00:00,8,4,0.88,66.62,12.44,9.43
2024-03-22 09:00:00,9,4,0.81,74.41,15.24,12.21
2024-03-22 10:00:00,10,4,0.79,73.88,8.35,9.87
2024-03-22 11:00:00,11,4,0.78,83.24,7.3,9.28
2024-03-22 12:00:00,12,4,0.83,89.72,4.24,9.34
2024-03-22 13:00:00,13,4,0.89,84.02,8.49,11.25
2024-03-22 14:00:00,14,4,0.82,69.58,7.37,13.89
2024-03-22 15:00:00,15,4,0.76,69.02,3.8,11.48
2024-03-22 16:00:00,16,4,0.89,66.78,6.07,13.58
2024-03-22 17:00:00,17,4,0.71,55.55,9.15,10.47
2024-03-22 18:00:00,18,4,0.86,46.61,12.34,0.0
2024-03-22 19:00:00,19,4,0.14,40.89,18.93,11.33
2024-03-22 20:00:00,20,4,0.14,34.89,21.32,12.67
2024-03-22 21:00:00,21,4,0.14,27.43,16.75,13.61
2024-03-22 22:00:00,22,4,0.14,37.88,15.08,16.95
2024-03-22 23:00:00,23,4,0.11,20.68,8.11,17.23
2024-03-23 00:00:00,0,5,0.1,9.91,4.19,5.79
2024-03-23 01:00:00,1,5,0.11,21.55,1.48,8.42
2024-03-23 02:00:00,2,5,0.17,13.84,3.9,8.7
2024-03-23 03:00:00,3,5,0.13,27.11,6.1,7.6
2024-03-23 04:00:00,4,5,0.14,29.01,16.21,10.18
2024-03-23 05:00:00,5,5,0.12,34.63,1.34,9.65
2024-03-23 06:00:00,6,5,0.14,32.7,6.88,11.03
2024-03-23 07:00:00,7,5,0.15,37.98,15.2,10.28
2024-03-23 08:00:00,8,5,0.48,45.4,10.95,12.14
2024-03-23 09:00:00,9,5,0.35,43.53,11.02,11.95
2024-03-23 10:00:00,10,5,0.49,54.92,10.68,12.62
2024-03-23 11:00:00,11,5,0.33,54.83,10.97,10.31
2024-03-23 12:00:00,12,5,0.35,51.8,3.73,15.32
2024-03-23 13:00:00,13,5,0.45,55.37,9.05,16.95
2024-03-23 14:00:00,14,5,0.48,54.42,8.26,15.5
2024-03-23 15:00:00,15,5,0.39,60.89,1.99,15.93
2024-03-23 16:00:00,16,5,0.38,49.06,2.79,15.88
2024-03-23 17:00:00,17,5,0.47,40.13,7.42,15.3
2024-03-23 18:00:00,18,5,0.49,39.18,6.56,0.0
2024-03-23 19:00:00,19,5,0.11,27.84,12.84,21.5
2024-03-23 20:00:00,20,5,0.1,24.14,14.37,20.36
2024-03-23 21:00:00,21,5,0.14,16.95,12.4,22.82
2024-03-23 22:00:00,22,5,0.11,15.77,6.27,22.78
2024-03-23 23:00:00,23,5,0.18,21.11,4.49,21.34
2024-03-24 00:00:00,0,6,0.13,12.12,2.37,7.46
2024-03-24 01:00:00,1,6,0.15,10.49,5.92,11.12
2024-03-24 02:00:00,2,6,0.11,13.11,8.27,8.17
2024-03-24 03:00:00,3,6,0.18,25.21,1.11,8.97
2024-03-24 04:00:00,4,6,0.18,18.5,5.13,10.07
2024-03-24 05:00:00,5,6,0.12,29.64,0.0,10.66
2024-03-24 06:00:00,6,6,0.19,38.32,9.79,6.21
2024-03-24 07:00:00,7,6,0.19,35.81,11.02,11.46
2024-03-24 08:00:00,8,6,0.46,45.76,16.05,10.02
2024-03-24 09:00:00,9,6,0.38,50.85,6.33,11.27
2024-03-24 10:00:00,10,6,0.39,64.25,5.39,15.95
2024-03-24 11:00:00,11,6,0.31,61.45,3.98,10.14
2024-03-24 12:00:00,12,6,0.34,59.91,5.11,12.92
2024-03-24 13:00:00,13,6,0.32,61.1,3.46,16.31
2024-03-24 14:00:00,14,6,0.44,56.03,3.35,16.91
2024-03-24 15:00:00,15,6,0.37,50.13,2.56,13.77
2024-03-24 16:00:00,16,6,0.3,46.2,5.83,15.46
2024-03-24 17:00:00,17,6,0.39,47.72,6.04,16.7
2024-03-24 18:00:00,18,6,0.48,35.54,10.38,0.0
2024-03-24 19:00:00,19,6,0.17,26.61,14.08,14.77
2024-03-24 20:00:00,20,6,0.1,27.32,11.99,16.86
2024-03-24 21:00:00,21,6,0.15,18.91,13.24,14.4
2024-03-24 22:00:00,22,6,0.16,8.87,9.04,21.73
2024-03-24 23:00:00,23,6,0.17,17.88,6.48,24.22
2024-03-25 00:00:00,0,0,0.18,28.34,6.32,7.14
2024-03-25 01:00:00,1,0,0.13,21.75,4.89,5.09
2024-03-25 02:00:00,2,0,0.15,23.74,4.95,3.96
2024-03-25 03:00:00,3,0,0.14,30.7,5.18,5.0
2024-03-25 04:00:00,4,0,0.13,34.57,5.67,8.91
2024-03-25 05:00:00,5,0,0.14,50.41,10.84,8.28
2024-03-25 06:00:00,6,0,0.14,52.71,3.76,8.3
2024-03-25 07:00:00,7,0,0.16,55.66,16.23,10.19
2024-03-25 08:00:00,8,0,0.9,64.35,12.57,7.66
2024-03-25 09:00:00,9,0,0.79,80.83,13.24,12.9
2024-03-25 10:00:00,10,0,0.81,74.94,9.83,5.79
2024-03-25 11:00:00,11,0,0.77,68.64,2.2,11.37
2024-03-25 12:00:00,12,0,0.8,75.85,7.34,10.79
2024-03-25 13:00:00,13,0,0.79,85.36,5.67,11.72
2024-03-25 14:00:00,14,0,0.73,74.58,7.44,11.02
2024-03-25 15:00:00,15,0,0.89,65.22,0.0,11.29
2024-03-25 16:00:00,16,0,0.8,66.58,8.52,10.97
2024-03-25 17:00:00,17,0,0.87,57.34,9.3,12.96
2024-03-25 18:00:00,18,0,0.73,60.53,14.16,0.0
2024-03-25 19:00:00,19,0,0.1,36.58,13.68,13.07
2024-03-25 20:00:00,20,0,0.17,36.68,25.93,13.85
2024-03-25 21:00:00,21,0,0.15,32.0,16.44,14.62
2024-03-25 22:00:00,22,0,0.18,31.84,12.44,17.04
2024-03-25 23:00:00,23,0,0.19,18.52,12.22,15.24
2024-03-26 00:00:00,0,1,0.12,20.15,8.72,3.62
2024-03-26 01:00:00,1,1,0.13,17.93,4.6,5.88
2024-03-26 02:00:00,2,1,0.16,28.06,5.1,7.55
2024-03-26 03:00:00,3,1,0.14,31.15,0.0,12.49
2024-03-26 04:00:00,4,1,0.19,30.02,8.41,8.68
2024-03-26 05:00:00,5,1,0.16,41.69,6.1,3.49
2024-03-26 06:00:00,6,1,0.19,59.18,6.51,2.91
2024-03-26 07:00:00,7,1,0.15,67.46,11.2,10.47
2024-03-26 08:00:00,8,1,0.82,62.49,16.79,9.61
2024-03-26 09:00:00,9,1,0.88,77.46,11.25,9.63
2024-03-26 10:00:00,10,1,0.83,77.86,3.26,7.64
2024-03-26 11:00:00,11,1,0.79,72.18,10.93,8.34
2024-03-26 12:00:00,12,1,0.87,86.01,7.72,10.21
2024-03-26 13:00:00,13,1,0.75,79.95,2.65,13.85
2024-03-26 14:00:00,14,1,0.88,71.99,8.38,9.44
2024-03-26 15:00:00,15,1,0.77,73.53,8.17,11.95
2024-03-26 16:00:00,16,1,0.78,57.94,2.87,12.75
2024-03-26 17:00:00,17,1,0.76,60.97,11.33,13.42
2024-03-26 18:00:00,18,1,0.84,52.98,14.31,0.0
2024-03-26 19:00:00,19,1,0.2,38.38,17.74,18.84
2024-03-26 20:00:00,20,1,0.15,36.03,22.1,19.29
2024-03-26 21:00:00,21,1,0.1,25.86,17.62,14.33
2024-03-26 22:00:00,22,1,0.18,22.35,5.81,18.83
2024-03-26 23:00:00,23,1,0.14,20.11,11.42,18.8
2024-03-27 00:00:00,0,2,0.12,12.06,8.04,7.81
2024-03-27 01:00:00,1,2,0.1,15.7,3.55,5.58
2024-03-27 02:00:00,2,2,0.17,20.36,14.64,4.19
2024-03-27 03:00:00,3,2,0.19,31.04,7.16,10.0
2024-03-27 04:00:00,4,2,0.15,32.96,1.45,5.55
2024-03-27 05:00:00,5,2,0.12,39.36,10.17,6.1
2024-03-27 06:00:00,6,2,0.12,50.93,8.39,9.59
2024-03-27 07:00:00,7,2,0.14,59.34,16.58,11.33
2024-03-27 08:00:00,8,2,0.9,62.76,25.59,14.21
2024-03-27 09:00:00,9,2,0.83,75.87,14.66,9.07
2024-03-27 10:00:00,10,2,0.87,82.74,13.98,13.55
2024-03-27 11:00:00,11,2,0.81,82.71,6.8,10.04
2024-03-27 12:00:00,12,2,0.78,72.51,13.04,5.21
2024-03-27 13:00:00,13,2,0.72,73.16,2.97,10.55
2024-03-27 14:00:00,14,2,0.72,72.36,5.4,11.03
2024-03-27 15:00:00,15,2,0.8,67.69,9.36,12.15
2024-03-27 16:00:00,16,2,0.85,63.17,2.73,14.83
2024-03-27 17:00:00,17,2,0.86,51.33,5.26,13.16
2024-03-27 18:00:00,18,2,0.88,40.65,7.55,0.0
2024-03-27 19:00:00,19,2,0.13,41.52,13.81,18.96
2024-03-27 20:00:00,20,2,0.13,34.67,19.61,15.35
2024-03-27 21:00:00,21,2,0.11,32.39,12.04,14.88
2024-03-27 22:00:00,22,2,0.14,28.11,13.09,19.92
2024-03-27 23:00:00,23,2,0.19,20.97,8.29,14.83
2024-03-28 00:00:00,0,3,0.13,22.74,7.71,5.94
2024-03-28 01:00:00,1,3,0.19,21.73,9.59,2.82
2024-03-28 02:00:00,2,3,0.18,23.44,6.8,6.88
2024-03-28 03:00:00,3,3,0.11,34.1,1.39,5.69
2024-03-28 04:00:00,4,3,0.16,36.8,6.65,7.62
2024-03-28 05:00:00,5,3,0.14,38.93,2.09,5.68
2024-03-28 06:00:00,6,3,0.19,49.28,13.26,11.97
2024-03-28 07:00:00,7,3,0.13,48.96,15.66,7.18
2024-03-28 08:00:00,8,3,0.87,64.07,21.78,10.81
2024-03-28 09:00:00,9,3,0.79,68.05,14.67,8.93
2024-03-28 10:00:00,10,3,0.77,75.91,12.21,12.43
2024-03-28 11:00:00,11,3,0.84,83.01,11.97,10.49
2024-03-28 12:00:00,12,3,0.87,82.41,8.71,6.93
2024-03-28 13:00:00,13,3,0.78,78.18,1.21,11.81
2024-03-28 14:00:00,14,3,0.89,74.05,3.41,14.52
2024-03-28 15:00:00,15,3,0.81,67.98,7.33,15.37
2024-03-28 16:00:00,16,3,0.72,66.67,7.34,11.26
2024-03-28 17:00:00,17,3,0.76,59.79,6.25,14.85
2024-03-28 18:00:00,18,3,0.72,46.41,13.0,0.0
2024-03-28 19:00:00,19,3,0.13,37.74,14.49,12.96
2024-03-28 20:00:00,20,3,0.18,37.78,18.37,14.87
2024-03-28 21:00:00,21,3,0.16,27.32,16.62,17.03
2024-03-28 22:00:00,22,3,0.16,21.31,9.2,16.07
2024-03-28 23:00:00,23,3,0.14,21.95,12.62,15.16
2024-03-29 00:00:00,0,4,0.13,14.05,10.51,5.07
2024-03-29 01:00:00,1,4,0.2,18.63,5.11,6.79
